round,AGGREGATION_METHOD,GRAD_MODE,TRIGGER_RATE,IS_SYBIL,ADV_RATE,CHANGE_BASE,IID,main_acc,main_loss,clean_acc,triggered_acc,asr,malicious_rate,benign_rate,avg_malicious_rate,avg_benign_rate,baseline_client_id,malicious_baseline
6,fedavg,single,0.25,False,0.1,False,NonIID,0.7774,0.5961538619041443,0.7851,0.7493,0.1378,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,False,0.1,False,NonIID,0.7881,0.5680806859970092,0.7968,0.7446,0.1507,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,False,0.1,False,NonIID,0.7949,0.550124629497528,0.8055,0.7432,0.1611,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,False,0.1,False,NonIID,0.8053,0.5293549021720886,0.8179,0.7516,0.166,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,False,0.1,False,NonIID,0.8051,0.5233986794948577,0.8187,0.7455,0.1775,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,False,0.1,False,NonIID,0.8139,0.5032229947090149,0.8264,0.7579,0.1702,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,False,0.1,False,NonIID,0.8145,0.49622764415740966,0.8256,0.7402,0.194,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,False,0.1,False,NonIID,0.8211,0.48041274309158327,0.8334,0.7472,0.1936,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,False,0.1,False,NonIID,0.8256,0.4704762978553772,0.8375,0.7499,0.1993,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,False,0.1,False,NonIID,0.8318,0.459130029296875,0.8403,0.7469,0.2091,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,False,0.1,False,NonIID,0.8349,0.45160968360900877,0.8429,0.7451,0.2122,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,False,0.1,False,NonIID,0.8383,0.4451328643321991,0.8446,0.7335,0.234,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,False,0.1,False,NonIID,0.8416,0.4320594175338745,0.8494,0.7272,0.2499,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,False,0.1,False,NonIID,0.8443,0.42790927791595457,0.8526,0.7111,0.2752,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,False,0.1,False,NonIID,0.8459,0.42086463971138,0.855,0.6929,0.2978,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,False,0.2,False,NonIID,0.5352,1.4109148262023925,0.541,0.5247,0.3479,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,False,0.2,False,NonIID,0.6565,0.9210973088264466,0.6676,0.6777,0.1411,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,False,0.2,False,NonIID,0.7062,0.7694726817131042,0.7181,0.6923,0.144,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,False,0.2,False,NonIID,0.7307,0.7049363666057586,0.7446,0.7088,0.1625,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,False,0.2,False,NonIID,0.7397,0.6654495728969574,0.7566,0.6967,0.1885,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,False,0.2,False,NonIID,0.7606,0.6253580377101898,0.7728,0.6513,0.2664,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,False,0.2,False,NonIID,0.775,0.6006758967876434,0.785,0.6533,0.2809,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,False,0.2,False,NonIID,0.7835,0.575224446773529,0.7953,0.6416,0.2941,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,False,0.2,False,NonIID,0.7934,0.5534699204921723,0.8054,0.6096,0.3538,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,False,0.2,False,NonIID,0.8017,0.5348660007476806,0.8149,0.587,0.3883,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,False,0.2,False,NonIID,0.8017,0.5274448337078095,0.8152,0.5474,0.45,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,False,0.2,False,NonIID,0.813,0.5065048001289367,0.8242,0.5381,0.4726,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,False,0.2,False,NonIID,0.8132,0.4990439522743225,0.8249,0.4571,0.5803,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,False,0.2,False,NonIID,0.8199,0.48341868958473205,0.8319,0.4159,0.6378,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,False,0.2,False,NonIID,0.8249,0.47469483404159546,0.836,0.3881,0.6787,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,False,0.2,False,NonIID,0.8303,0.4594708700656891,0.84,0.36,0.7131,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,False,0.2,False,NonIID,0.8323,0.4546744849681854,0.8426,0.3614,0.7123,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,False,0.2,False,NonIID,0.8355,0.44634976077079774,0.8438,0.3374,0.7412,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,False,0.2,False,NonIID,0.8404,0.4362863811969757,0.8476,0.3004,0.7853,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,False,0.2,False,NonIID,0.8429,0.4303304265499115,0.8501,0.2703,0.8196,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,False,0.2,False,NonIID,0.8451,0.4247748533248901,0.8518,0.2661,0.8233,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,False,0.3,False,NonIID,0.4719,1.4925271553039552,0.4778,0.435,0.4848,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,False,0.3,False,NonIID,0.6577,0.9305558113098145,0.6696,0.6688,0.177,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,False,0.3,False,NonIID,0.704,0.7749524874687195,0.7165,0.6466,0.2233,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,False,0.3,False,NonIID,0.7275,0.7093132148742676,0.7428,0.6245,0.2825,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,False,0.3,False,NonIID,0.7401,0.6703965480327606,0.7549,0.5808,0.3558,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,False,0.3,False,NonIID,0.7572,0.6284652989387512,0.7693,0.5049,0.4748,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,False,0.3,False,NonIID,0.7733,0.6041198417663575,0.7849,0.4464,0.5631,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,False,0.3,False,NonIID,0.7829,0.5789723511695862,0.7948,0.4061,0.6286,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,False,0.3,False,NonIID,0.7928,0.5579548530578613,0.8041,0.3215,0.7496,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,False,0.3,False,NonIID,0.8,0.5374806903839111,0.8137,0.2756,0.8083,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,False,0.3,False,NonIID,0.8035,0.5286449255943299,0.8143,0.2599,0.8271,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,False,0.3,False,NonIID,0.8111,0.5084737977504731,0.8221,0.2575,0.8308,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,False,0.3,False,NonIID,0.8126,0.5008611705303192,0.8238,0.2366,0.8539,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,False,0.3,False,NonIID,0.8198,0.4828110204219818,0.8311,0.2183,0.8743,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,False,0.3,False,NonIID,0.8245,0.4776188950061798,0.8331,0.1958,0.8975,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,False,0.3,False,NonIID,0.8271,0.46278127336502073,0.8363,0.1963,0.8977,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,False,0.3,False,NonIID,0.8317,0.4591735136985779,0.8393,0.1937,0.9001,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,False,0.3,False,NonIID,0.8348,0.4482007811546326,0.842,0.187,0.9076,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,False,0.3,False,NonIID,0.8364,0.4417799022197723,0.8447,0.1839,0.9116,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,False,0.3,False,NonIID,0.8395,0.4321808580875397,0.8476,0.1652,0.9312,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,False,0.3,False,NonIID,0.8434,0.4279249098777771,0.8506,0.1615,0.9349,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,False,0.4,False,NonIID,0.3948,1.5646768878936768,0.3941,0.4006,0.5962,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,False,0.4,False,NonIID,0.6575,0.9439406092643737,0.6667,0.6378,0.2326,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,False,0.4,False,NonIID,0.708,0.7822894548416137,0.717,0.5335,0.3881,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,False,0.4,False,NonIID,0.7303,0.7155385702133179,0.7438,0.4768,0.4886,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,False,0.4,False,NonIID,0.7426,0.67176454205513,0.7558,0.3558,0.6824,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,False,0.4,False,NonIID,0.757,0.6299737349510193,0.7664,0.2516,0.8321,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,False,0.4,False,NonIID,0.7749,0.6059168234825134,0.7841,0.2269,0.8629,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,False,0.4,False,NonIID,0.7834,0.5801670406341553,0.7941,0.2222,0.8685,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,False,0.4,False,NonIID,0.7936,0.560975884962082,0.803,0.1933,0.9007,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,False,0.4,False,NonIID,0.7998,0.5388060653209686,0.8117,0.1768,0.9185,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,False,0.4,False,NonIID,0.8038,0.5268941491127014,0.816,0.1718,0.9238,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,False,0.4,False,NonIID,0.8123,0.5070075618267059,0.8223,0.1668,0.9291,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,False,0.4,False,NonIID,0.8159,0.4984916132926941,0.824,0.1611,0.9349,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,False,0.4,False,NonIID,0.823,0.48132616462707517,0.8317,0.1504,0.9458,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,False,0.4,False,NonIID,0.8239,0.47804122648239133,0.8328,0.1376,0.9589,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,False,0.4,False,NonIID,0.8277,0.46385269713401794,0.8362,0.1358,0.9609,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,False,0.4,False,NonIID,0.8318,0.4588577219486237,0.8383,0.1341,0.9627,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,False,0.4,False,NonIID,0.8353,0.4478971182823181,0.8419,0.1308,0.9659,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,False,0.4,False,NonIID,0.8362,0.44465781207084654,0.8434,0.1294,0.9676,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,False,0.4,False,NonIID,0.8401,0.43415057015419006,0.8478,0.1207,0.9763,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,False,0.4,False,NonIID,0.8401,0.43045038633346555,0.8454,0.1184,0.9786,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,True,0.1,False,NonIID,0.5569,1.3363483671188354,0.5613,0.5709,0.2388,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,True,0.1,False,NonIID,0.6628,0.903230448436737,0.6769,0.6848,0.1108,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,True,0.1,False,NonIID,0.7088,0.7579929887771606,0.7228,0.7119,0.1077,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,True,0.1,False,NonIID,0.7336,0.6961467251300811,0.7476,0.7357,0.1089,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,True,0.1,False,NonIID,0.7427,0.6589818699836731,0.7562,0.7391,0.1137,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,True,0.1,False,NonIID,0.761,0.62209118475914,0.7717,0.7459,0.1298,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,True,0.1,False,NonIID,0.7774,0.5961538619041443,0.7851,0.7493,0.1378,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,True,0.1,False,NonIID,0.7881,0.5680806859970092,0.7968,0.7446,0.1507,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,True,0.1,False,NonIID,0.7949,0.550124629497528,0.8055,0.7432,0.1611,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,True,0.1,False,NonIID,0.8053,0.5293549021720886,0.8179,0.7516,0.166,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,True,0.1,False,NonIID,0.8051,0.5233986794948577,0.8187,0.7455,0.1775,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.1,False,NonIID,0.8139,0.5032229947090149,0.8264,0.7579,0.1702,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.1,False,NonIID,0.8145,0.49622764415740966,0.8256,0.7402,0.194,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.1,False,NonIID,0.8211,0.48041274309158327,0.8334,0.7472,0.1936,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.1,False,NonIID,0.8256,0.4704762978553772,0.8375,0.7499,0.1993,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.1,False,NonIID,0.8318,0.459130029296875,0.8403,0.7469,0.2091,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.1,False,NonIID,0.8349,0.45160968360900877,0.8429,0.7451,0.2122,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.1,False,NonIID,0.8383,0.4451328643321991,0.8446,0.7335,0.234,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.1,False,NonIID,0.8416,0.4320594175338745,0.8494,0.7272,0.2499,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.1,False,NonIID,0.8443,0.42790927791595457,0.8526,0.7111,0.2752,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.1,False,NonIID,0.8459,0.42086463971138,0.855,0.6929,0.2978,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,True,0.2,False,NonIID,0.5352,1.4109148262023925,0.541,0.5247,0.3479,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,True,0.2,False,NonIID,0.6565,0.9210973088264466,0.6676,0.6777,0.1411,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,True,0.2,False,NonIID,0.7062,0.7694726817131042,0.7181,0.6923,0.144,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,True,0.2,False,NonIID,0.7307,0.7049363666057586,0.7446,0.7088,0.1625,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,True,0.2,False,NonIID,0.7397,0.6654495728969574,0.7566,0.6967,0.1885,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,True,0.2,False,NonIID,0.7606,0.6253580377101898,0.7728,0.6513,0.2664,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,True,0.2,False,NonIID,0.775,0.6006758967876434,0.785,0.6533,0.2809,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,True,0.2,False,NonIID,0.7835,0.575224446773529,0.7953,0.6416,0.2941,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,True,0.2,False,NonIID,0.7934,0.5534699204921723,0.8054,0.6096,0.3538,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,True,0.2,False,NonIID,0.8017,0.5348660007476806,0.8149,0.587,0.3883,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,True,0.2,False,NonIID,0.8017,0.5274448337078095,0.8152,0.5474,0.45,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.2,False,NonIID,0.813,0.5065048001289367,0.8242,0.5381,0.4726,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.2,False,NonIID,0.8132,0.4990439522743225,0.8249,0.4571,0.5803,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.2,False,NonIID,0.8199,0.48341868958473205,0.8319,0.4159,0.6378,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.2,False,NonIID,0.8249,0.47469483404159546,0.836,0.3881,0.6787,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.2,False,NonIID,0.8303,0.4594708700656891,0.84,0.36,0.7131,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.2,False,NonIID,0.8323,0.4546744849681854,0.8426,0.3614,0.7123,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.2,False,NonIID,0.8355,0.44634976077079774,0.8438,0.3374,0.7412,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.2,False,NonIID,0.8404,0.4362863811969757,0.8476,0.3004,0.7853,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.2,False,NonIID,0.8429,0.4303304265499115,0.8501,0.2703,0.8196,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.2,False,NonIID,0.8451,0.4247748533248901,0.8518,0.2661,0.8233,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,True,0.3,False,NonIID,0.4719,1.4925271553039552,0.4778,0.435,0.4848,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,True,0.3,False,NonIID,0.6577,0.9305558113098145,0.6696,0.6688,0.177,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,True,0.3,False,NonIID,0.704,0.7749524874687195,0.7165,0.6466,0.2233,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,True,0.3,False,NonIID,0.7275,0.7093132148742676,0.7428,0.6245,0.2825,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,True,0.3,False,NonIID,0.7401,0.6703965480327606,0.7549,0.5808,0.3558,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,True,0.3,False,NonIID,0.7572,0.6284652989387512,0.7693,0.5049,0.4748,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,True,0.3,False,NonIID,0.7733,0.6041198417663575,0.7849,0.4464,0.5631,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,True,0.3,False,NonIID,0.7829,0.5789723511695862,0.7948,0.4061,0.6286,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,True,0.3,False,NonIID,0.7928,0.5579548530578613,0.8041,0.3215,0.7496,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,True,0.3,False,NonIID,0.8,0.5374806903839111,0.8137,0.2756,0.8083,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,True,0.3,False,NonIID,0.8035,0.5286449255943299,0.8143,0.2599,0.8271,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.3,False,NonIID,0.8111,0.5084737977504731,0.8221,0.2575,0.8308,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.3,False,NonIID,0.8126,0.5008611705303192,0.8238,0.2366,0.8539,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.3,False,NonIID,0.8198,0.4828110204219818,0.8311,0.2183,0.8743,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.3,False,NonIID,0.8245,0.4776188950061798,0.8331,0.1958,0.8975,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.3,False,NonIID,0.8271,0.46278127336502073,0.8363,0.1963,0.8977,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.3,False,NonIID,0.8317,0.4591735136985779,0.8393,0.1937,0.9001,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.3,False,NonIID,0.8348,0.4482007811546326,0.842,0.187,0.9076,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.3,False,NonIID,0.8364,0.4417799022197723,0.8447,0.1839,0.9116,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.3,False,NonIID,0.8395,0.4321808580875397,0.8476,0.1652,0.9312,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.3,False,NonIID,0.8434,0.4279249098777771,0.8506,0.1615,0.9349,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.25,True,0.4,False,NonIID,0.3948,1.5646768878936768,0.3941,0.4006,0.5962,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.25,True,0.4,False,NonIID,0.6575,0.9439406092643737,0.6667,0.6378,0.2326,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.25,True,0.4,False,NonIID,0.708,0.7822894548416137,0.717,0.5335,0.3881,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.25,True,0.4,False,NonIID,0.7303,0.7155385702133179,0.7438,0.4768,0.4886,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.25,True,0.4,False,NonIID,0.7426,0.67176454205513,0.7558,0.3558,0.6824,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.25,True,0.4,False,NonIID,0.757,0.6299737349510193,0.7664,0.2516,0.8321,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.25,True,0.4,False,NonIID,0.7749,0.6059168234825134,0.7841,0.2269,0.8629,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.25,True,0.4,False,NonIID,0.7834,0.5801670406341553,0.7941,0.2222,0.8685,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.25,True,0.4,False,NonIID,0.7936,0.560975884962082,0.803,0.1933,0.9007,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.25,True,0.4,False,NonIID,0.7998,0.5388060653209686,0.8117,0.1768,0.9185,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.25,True,0.4,False,NonIID,0.8038,0.5268941491127014,0.816,0.1718,0.9238,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.25,True,0.4,False,NonIID,0.8123,0.5070075618267059,0.8223,0.1668,0.9291,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.25,True,0.4,False,NonIID,0.8159,0.4984916132926941,0.824,0.1611,0.9349,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.25,True,0.4,False,NonIID,0.823,0.48132616462707517,0.8317,0.1504,0.9458,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.25,True,0.4,False,NonIID,0.8239,0.47804122648239133,0.8328,0.1376,0.9589,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.25,True,0.4,False,NonIID,0.8277,0.46385269713401794,0.8362,0.1358,0.9609,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.25,True,0.4,False,NonIID,0.8318,0.4588577219486237,0.8383,0.1341,0.9627,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.25,True,0.4,False,NonIID,0.8353,0.4478971182823181,0.8419,0.1308,0.9659,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.25,True,0.4,False,NonIID,0.8362,0.44465781207084654,0.8434,0.1294,0.9676,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.25,True,0.4,False,NonIID,0.8401,0.43415057015419006,0.8478,0.1207,0.9763,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.25,True,0.4,False,NonIID,0.8401,0.43045038633346555,0.8454,0.1184,0.9786,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.5,False,0.1,False,NonIID,0.4855,1.4317487325668334,0.4905,0.4615,0.4513,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.5,False,0.1,False,NonIID,0.6552,0.9173623882293701,0.6656,0.6839,0.1057,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.5,False,0.1,False,NonIID,0.7054,0.7746924195289612,0.7174,0.7048,0.1235,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.5,False,0.1,False,NonIID,0.7306,0.7038199297904968,0.7445,0.7341,0.1191,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.5,False,0.1,False,NonIID,0.7404,0.6662390936851501,0.7522,0.7267,0.1274,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.5,False,0.1,False,NonIID,0.7611,0.6289280771255493,0.7698,0.7307,0.145,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.5,False,0.1,False,NonIID,0.7757,0.602878696680069,0.7842,0.7346,0.1546,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.5,False,0.1,False,NonIID,0.7842,0.5742648952007293,0.7957,0.7316,0.1645,1.0,1.0,1.0,1.0,,
8,fedavg,single,0.5,False,0.1,False,NonIID,0.7923,0.5578083277702331,0.8056,0.7215,0.1873,1.0,1.0,1.0,1.0,,
9,fedavg,single,0.5,False,0.1,False,NonIID,0.8022,0.5349712917327881,0.8148,0.7245,0.1913,1.0,1.0,1.0,1.0,,
10,fedavg,single,0.5,False,0.1,False,NonIID,0.8022,0.5291739304542542,0.8165,0.7203,0.2052,1.0,1.0,1.0,1.0,,
11,fedavg,single,0.5,False,0.1,False,NonIID,0.8104,0.5086492695331574,0.8249,0.7274,0.2015,1.0,1.0,1.0,1.0,,
12,fedavg,single,0.5,False,0.1,False,NonIID,0.8122,0.5015655494689941,0.8254,0.7109,0.2259,1.0,1.0,1.0,1.0,,
13,fedavg,single,0.5,False,0.1,False,NonIID,0.8173,0.48811803321838376,0.8304,0.7096,0.2378,1.0,1.0,1.0,1.0,,
14,fedavg,single,0.5,False,0.1,False,NonIID,0.8241,0.4762944250583649,0.836,0.7105,0.2437,1.0,1.0,1.0,1.0,,
15,fedavg,single,0.5,False,0.1,False,NonIID,0.828,0.4682527732849121,0.8379,0.7095,0.2525,1.0,1.0,1.0,1.0,,
16,fedavg,single,0.5,False,0.1,False,NonIID,0.8309,0.4575484432220459,0.8443,0.6983,0.2656,1.0,1.0,1.0,1.0,,
17,fedavg,single,0.5,False,0.1,False,NonIID,0.835,0.45122902355194094,0.8439,0.692,0.2856,1.0,1.0,1.0,1.0,,
18,fedavg,single,0.5,False,0.1,False,NonIID,0.8389,0.4379233678817749,0.849,0.6679,0.3192,1.0,1.0,1.0,1.0,,
19,fedavg,single,0.5,False,0.1,False,NonIID,0.841,0.4341401491165161,0.8494,0.637,0.3579,1.0,1.0,1.0,1.0,,
20,fedavg,single,0.5,False,0.1,False,NonIID,0.8427,0.4291687500953674,0.8508,0.6184,0.3843,1.0,1.0,1.0,1.0,,
0,fedavg,single,0.5,False,0.2,False,NonIID,0.3813,1.6351652425765992,0.3816,0.3901,0.5989,1.0,1.0,1.0,1.0,,
1,fedavg,single,0.5,False,0.2,False,NonIID,0.6381,0.953165361404419,0.6505,0.6762,0.1147,1.0,1.0,1.0,1.0,,
2,fedavg,single,0.5,False,0.2,False,NonIID,0.6927,0.8113920660018921,0.7067,0.6415,0.2063,1.0,1.0,1.0,1.0,,
3,fedavg,single,0.5,False,0.2,False,NonIID,0.7302,0.7148392877578735,0.7439,0.6873,0.1902,1.0,1.0,1.0,1.0,,
4,fedavg,single,0.5,False,0.2,False,NonIID,0.7371,0.6761023481369018,0.7498,0.6557,0.2392,1.0,1.0,1.0,1.0,,
5,fedavg,single,0.5,False,0.2,False,NonIID,0.757,0.6392564957618714,0.767,0.6058,0.317,1.0,1.0,1.0,1.0,,
6,fedavg,single,0.5,False,0.2,False,NonIID,0.7686,0.6137947185516357,0.7808,0.5974,0.3449,1.0,1.0,1.0,1.0,,
7,fedavg,single,0.5,False,0.2,False,NonIID,0.7766,0.5865191895484925,0.7906,0.5815,0.37,1.0,1.0,1.0,1.0,,
